lat,cdf
7.287,0.00014732289063461
7.288,0.00014765948071866
7.3,0.00014841033552154
7.312,0.00014892816642008
7.313,0.00014949778040847
7.325,0.00015037809293599
7.337,0.00015055933375048
7.338,0.00015081824919975
7.35,0.00015099949001424
7.362,0.00015125840546351
7.363,0.00015149142936785
7.375,0.00015250119962001
7.387,0.00015322616287796
7.388,0.00015395112613592
7.4,0.00015503857102285
7.412,0.0001556599681011
7.413,0.00015617779899964
7.425,0.00015827501413873
7.437,0.00015969904910971
7.438,0.00016101951790099
7.45,0.00016290960068066
7.462,0.0001638158047531
7.463,0.0001644889849212
7.475,0.00016630139306609
7.487,0.00016777721112693
7.488,0.00016946016154719
7.5,0.00017303319474711
7.512,0.00017538932533547
7.513,0.00017751243201948
7.525,0.00018427012524543
7.537,0.00018895649487722
7.538,0.0001933580575148
7.55,0.00020643328770294
7.562,0.00021479625671436
7.563,0.00022315922572578
7.575,0.00024633215843544
7.587,0.00026121979676846
7.588,0.00027605565201163
7.6,0.00031401265687461
7.612,0.00034060327351463
7.613,0.00036833311813144
7.625,0.00044044107075313
7.637,0.0004887546935869
7.638,0.00053326225931641
7.65,0.00065523732746748
7.662,0.0007322646736253
7.663,0.00080911077896862
7.675,0.0010051615571558
7.687,0.0011294409728054
7.688,0.0012525293773883
7.7,0.0015619333392659
7.712,0.0017467730784998
7.713,0.0019358849226465
7.725,0.0023955634112804
7.737,0.0026788169127818
7.738,0.0029618891734686
7.75,0.0036297356833155
7.762,0.0040283101259217
7.763,0.0044303022524583
7.775,0.0053733241017893
7.787,0.005934497446537
7.788,0.0064923048904442
7.8,0.0077926559513127
7.812,0.0085413358644217
7.813,0.009284941034725
7.825,0.011013460574051
7.837,0.011991487792124
7.838,0.012967935625955
7.85,0.01518306086064
7.862,0.016423628344272
7.863,0.017673646241802
7.875,0.02046190671499
7.887,0.021998181533234
7.888,0.023546884293042
7.9,0.026951415318582
7.912,0.028831426287276
7.913,0.030716822697315
7.925,0.034796346299103
7.937,0.037018177443923
7.938,0.039244591392195
7.95,0.044075332278495
7.962,0.046665496541446
7.963,0.049255453672039
7.975,0.05484603372731
7.987,0.057822888213747
7.988,0.060789386082212
8,0.067133073504776
8.012,0.070491258664897
8.013,0.073849832198192
8.025,0.080940904956618
8.037,0.08467104805116
8.038,0.088414085135076
8.05,0.096248141666727
8.062,0.10034757586656
8.063,0.10444734665648
8.075,0.1130142115842
8.087,0.11746667699912
8.088,0.12192118784608
8.1,0.13113153533987
8.112,0.13591240911064
8.113,0.14068142455384
8.125,0.15059229368717
8.137,0.15572309168763
8.138,0.16083669770226
8.15,0.17127899079522
8.162,0.17664946682707
8.163,0.18203208599348
8.175,0.19301212058304
8.187,0.19862043634658
8.188,0.20423317956431
8.2,0.2156565291861
8.212,0.22147992601336
8.213,0.22731134921954
8.225,0.23914660742957
8.237,0.24515965982342
8.238,0.25117105515839
8.25,0.26334549260697
8.262,0.26952629632039
8.263,0.27569234185321
8.275,0.28817859117735
8.287,0.29446057904835
8.288,0.30073593868385
8.3,0.31341381133199
8.312,0.3197924523402
8.313,0.32618603276984
8.325,0.33902906758307
8.337,0.34546788054169
8.338,0.35191837058708
8.35,0.36487895301428
8.362,0.37139008105788
8.363,0.37790387593062
8.375,0.39095909195452
8.387,0.39750242908002
8.388,0.40404330650874
8.4,0.41721710580841
8.412,0.42378887185024
8.413,0.43037288459281
8.425,0.44350559401068
8.437,0.45008820860983
8.438,0.45664278266583
8.45,0.46975084333293
8.462,0.47629003781124
8.463,0.48282550390707
8.475,0.49586500376321
8.487,0.50236282355272
8.488,0.50885391154055
8.5,0.52179217545602
8.512,0.52821475441598
8.513,0.53461819952423
8.525,0.54736955237687
8.537,0.55371891004778
8.538,0.56003836298429
8.55,0.57253522784184
8.562,0.57869899491871
8.563,0.58487081426604
8.575,0.59713066792134
8.587,0.60316658254935
8.588,0.60920733889627
8.6,0.62112029763263
8.612,0.62698258356037
8.613,0.63283829303569
8.625,0.64439148875529
8.637,0.65005912204826
8.638,0.65575008362322
8.65,0.66689429649915
8.662,0.67239614622996
8.663,0.67787598814758
8.675,0.68861934812495
8.687,0.69390896486199
8.688,0.6991627735924
8.7,0.7094639577655
8.712,0.71451319739944
8.713,0.71955643019496
8.725,0.72943602234202
8.737,0.73427002556298
8.738,0.73910773127487
8.75,0.74855672113825
8.762,0.75318729449072
8.763,0.75779969197865
8.775,0.76689062766723
8.787,0.77131000368773
8.788,0.77573665523236
8.8,0.78443416889578
8.812,0.78866073058121
8.813,0.79287711688948
8.825,0.80109760472916
8.837,0.80510439898125
8.838,0.80911261726831
8.85,0.81694436945246
8.862,0.82074120916674
8.863,0.82455332489252
8.875,0.83198334386558
8.887,0.83557118702921
8.888,0.8391701376656
8.9,0.84614796080652
8.912,0.84952786897283
8.913,0.8529202568638
8.925,0.85949981626065
8.937,0.86269636050579
8.938,0.86589549390543
8.95,0.87200028004295
8.962,0.87495538563165
8.963,0.87790254251605
8.975,0.88357802094714
8.987,0.88632948953499
8.988,0.88907469236896
9,0.89432725830521
9.012,0.89684764485458
9.013,0.89935847742388
9.025,0.9041653721973
9.037,0.90646544759089
9.038,0.9087794785272
9.05,0.91319463422587
9.062,0.91529456797718
9.063,0.9174069037785
9.075,0.92143019094471
9.087,0.92333627469914
9.088,0.92523702479532
9.1,0.92886528466058
9.112,0.93059885305116
9.113,0.93233159291231
9.125,0.9356332827214
9.137,0.93721906217355
9.138,0.93880942442914
9.15,0.9418367156451
9.162,0.94327354103928
9.163,0.94471160922761
9.175,0.94745808074729
9.187,0.94878012892281
9.188,0.95009583366982
9.2,0.95259447132145
9.212,0.9537803558622
9.213,0.95497095266412
9.225,0.95724492938042
9.237,0.95832429610534
9.238,0.95940037460405
9.25,0.96147097323495
9.262,0.96245404930429
9.263,0.96343709948207
9.275,0.96530584762872
9.287,0.9661986398809
9.288,0.96709117321762
9.3,0.96878761313278
9.312,0.96959100188032
9.313,0.97039467543486
9.325,0.97193115738546
9.337,0.97266254174656
9.338,0.97339783573094
9.35,0.97476169875151
9.362,0.97540753744817
9.363,0.97605322079556
9.375,0.97726906185379
9.387,0.97784113553895
9.388,0.97841528054771
9.4,0.97948931361437
9.412,0.9799888132991
9.413,0.9804918083424
9.425,0.9814316455317
9.437,0.98187418381759
9.438,0.9823169033443
9.45,0.9831585339037
9.462,0.98354714010151
9.463,0.98393315714482
9.475,0.98465361527396
9.487,0.98499116334517
9.488,0.98532925513883
9.5,0.98595580463452
9.512,0.98625089057205
9.513,0.98654931651888
9.525,0.98711887872418
9.537,0.98737971014778
9.538,0.98764302715969
9.55,0.98813993768993
9.562,0.98837531772486
9.563,0.98860945496563
9.575,0.98904409633032
9.587,0.98924949395623
9.588,0.98945652274946
9.6,0.98984603515135
9.612,0.99003437024914
9.613,0.99022081526416
9.625,0.99056918600116
9.637,0.99072878148409
9.638,0.99088866177401
9.65,0.99119133393421
9.662,0.9913365596097
9.663,0.99148072373186
9.675,0.9917543196871
9.687,0.99188582284378
9.688,0.99201722243429
9.7,0.99226272606329
9.712,0.99238045491807
9.713,0.99249725167723
9.725,0.99272064392686
9.737,0.99282219056607
9.738,0.99292451395162
9.75,0.99312421543764
9.762,0.99321698484312
9.763,0.99331205859609
9.775,0.99348641225963
9.787,0.99356967946811
9.788,0.99365167799089
9.8,0.99380262569782
9.812,0.9938729212423
9.813,0.99394614253135
9.825,0.99408191779295
9.837,0.99414403160923
9.838,0.99420819085756
9.85,0.99432576436307
9.862,0.99438106870303
9.863,0.99443551862201
9.875,0.99454247659411
9.887,0.9945917482041
9.888,0.99464112338028
9.9,0.99473145898053
9.912,0.99477407646348
9.913,0.99481692697033
9.925,0.99489770859051
9.937,0.99493701195571
9.938,0.99497714385034
9.95,0.99504868218898
9.962,0.99508291081137
9.963,0.99511672516904
9.975,0.99518502706456
9.987,0.99521635583392
9.988,0.99524755514556
10,0.99530907345631
10.012,0.995337424698
10.013,0.99536533578343
10.025,0.99541843934208
10.037,0.99544559957271
10.038,0.99547050723893
10.05,0.99552205730488
10.062,0.99554585163466
10.063,0.99557081108397
10.075,0.99561798547883
10.087,0.99564035577365
10.088,0.99566316622473
10.1,0.99570542122605
10.112,0.99572540949873
10.113,0.99574529420524
10.125,0.99578594393077
10.137,0.99580549204719
10.138,0.99582516962134
10.15,0.99586607826232
10.162,0.99588469428312
10.163,0.99590382813482
10.175,0.99594165568196
10.187,0.99596003867886
10.188,0.99597813686877
10.2,0.99601371185149
10.212,0.9960320430653
10.213,0.99605001179748
10.225,0.99608439576915
10.237,0.99610034496082
10.238,0.99611738159738
10.25,0.99614992726936
10.262,0.99616667909892
10.263,0.99618343092849
10.275,0.99621499272176
10.287,0.99623148563588
10.288,0.99624751250219
10.3,0.99627881538
10.312,0.99629515294485
10.313,0.9963109726788
10.325,0.99634372548313
10.337,0.99635894971155
10.338,0.99637482122859
10.35,0.99640578751632
10.362,0.99642067515466
10.363,0.99643600294925
10.375,0.99646678799617
10.387,0.99648203811613
10.388,0.99649710699528
10.4,0.99652983390807
10.412,0.99654316805371
10.413,0.9965582628244
10.425,0.99659078260483
10.437,0.99660668001341
10.438,0.99662402734851
10.45,0.9966534660351
10.462,0.99666770638481
10.463,0.99668109231353
10.475,0.9967108675902
10.487,0.99672616949325
10.488,0.99674105713158
10.5,0.99676940837328
10.512,0.99678375228917
10.513,0.99679895062604
10.525,0.99682970978141
10.537,0.99684304392705
10.538,0.99685687001204
10.55,0.99688703366188
10.562,0.99690181773404
10.563,0.99691556614439
10.575,0.99694456467471
10.587,0.99695901215678
10.588,0.99697338196421
10.6,0.99700204390445
10.612,0.99701592177253
10.613,0.99702948894207
10.625,0.99705711522051
10.637,0.99707091541395
10.638,0.99708435312577
10.65,0.99711122854941
10.662,0.99712567603147
10.663,0.997139812815
10.675,0.99716629986546
10.687,0.9971817053347
10.688,0.99719695545466
10.7,0.9972245817331
10.712,0.99723786409564
10.713,0.99725088754274
10.725,0.99727802188182
10.737,0.99729169261755
10.738,0.99730541513636
10.75,0.99733273071626
10.762,0.99734642734352
10.763,0.99736002040461
10.775,0.99738720652678
10.787,0.99740048888933
10.788,0.99741457388977
10.8,0.997438911942
10.812,0.99745095151039
10.813,0.99746400084904
10.825,0.99748937456306
10.837,0.99750296762415
10.838,0.99751557680653
10.85,0.99754146835146
10.862,0.997554750714
10.863,0.99756790361883
10.875,0.99759265593578
10.887,0.99760516155198
10.888,0.99761699398801
10.9,0.99763967498137
10.912,0.99765210292293
10.913,0.99766491923767
10.925,0.99768858410973
10.937,0.99770031297958
10.938,0.99771131688618
10.95,0.99773549958914
10.962,0.99774671062809
10.963,0.99775820647404
10.975,0.99777987769714
10.987,0.99779116641073
10.988,0.9978015230287
11,0.99782283177018
11.012,0.99783380978523
11.013,0.99784540919736
11.025,0.99786578584321
11.037,0.99787702277371
11.038,0.99788781954795
11.05,0.99791107015529
11.062,0.99792155623099
11.063,0.99793191284896
11.075,0.99795231538636
11.087,0.99796161045099
11.088,0.9979704912509
11.1,0.99798923672942
11.112,0.99799840233633
11.113,0.99800793042486
11.125,0.99802540721769
11.137,0.99803459871614
11.138,0.99804410091312
11.15,0.99806419275199
11.162,0.9980735913828
11.163,0.99808262753198
11.175,0.9980988356391
11.187,0.99810745752356
11.188,0.99811584638412
11.2,0.99813342674312
11.212,0.99814168614595
11.213,0.99814955717561
11.225,0.99816483318712
11.237,0.99817197925352
11.238,0.99817904764528
11.25,0.99819411652443
11.262,0.99820157328937
11.263,0.99820934075285
11.275,0.99822435784891
11.287,0.9982317887223
11.288,0.99823883122252
11.3,0.9982527090906
11.312,0.99826016585554
11.313,0.99826666463332
11.325,0.99827878187634
11.337,0.99828520297949
11.338,0.99829206423889
11.35,0.9983050359029
11.362,0.99831112041596
11.363,0.99831689423048
11.375,0.99832903736505
11.387,0.99833499242038
11.388,0.99834063677717
11.4,0.99835112285287
11.412,0.99835715558284
11.413,0.99836285172272
11.425,0.99837434756867
11.437,0.99838009549164
11.438,0.99838586930616
11.45,0.99839653662267
11.462,0.99840130066694
11.463,0.99840598703657
11.475,0.99841538566738
11.487,0.99841981312156
11.488,0.99842449949119
11.5,0.99843273300248
11.512,0.99843710867357
11.513,0.99844143256157
11.525,0.99844961428977
11.537,0.99845380872005
11.538,0.99845805493342
11.55,0.99846711697414
11.562,0.99847069000734
11.563,0.99847465141372
11.575,0.99848244476874
11.587,0.99848599191039
11.588,0.99848946137741
11.6,0.99849650387763
11.612,0.99850059474173
11.613,0.99850445258193
11.625,0.99851162453987
11.637,0.99851488687453
11.638,0.99851812331765
11.65,0.99852441496307
11.662,0.99852747016537
11.663,0.99853078428312
11.675,0.99853793034952
11.687,0.99854098555182
11.688,0.99854427377802
11.7,0.998549736894
11.712,0.99855245550622
11.713,0.99855535535925
11.725,0.99856105149914
11.737,0.99856358887054
11.738,0.99856630748276
11.75,0.99857086439466
11.762,0.99857332409143
11.763,0.99857549898121
11.775,0.99858008178466
11.787,0.99858204954207
11.788,0.9985841985403
11.8,0.99858911793384
11.812,0.99859175887142
11.813,0.99859455515827
11.825,0.99859872369701
11.837,0.99860048432206
11.838,0.99860211548939
11.85,0.99860568852259
11.862,0.99860775984619
11.863,0.9986097276036
11.875,0.99861420684087
11.887,0.99861632994756
11.888,0.99861847894579
11.9,0.99862205197899
11.912,0.9986240197364
11.913,0.9986255732291
11.925,0.99862844719058
11.937,0.99863015603255
11.938,0.99863176130833
11.95,0.99863543790771
11.962,0.99863693961732
11.963,0.99863864845928
11.975,0.99864149652923
11.987,0.99864323126274
11.988,0.99864496599625
12,0.99864771050001
12.012,0.99864913453498
12.013,0.99865042911223
12.025,0.99865257811045
12.037,0.99865374322998
12.038,0.99865503780722
12.05,0.99865736804627
12.062,0.99865876618969
12.063,0.99866000898385
12.075,0.9986628052707
12.087,0.99866381504095
12.088,0.99866485070275
12.1,0.99866658543626
12.112,0.99866767288115
12.113,0.99866886389221
12.125,0.99867039149336
12.137,0.99867132358898
12.138,0.99867217800996
12.15,0.99867424933356
12.162,0.99867541445308
12.163,0.99867670903033
12.175,0.99867862500465
12.187,0.99867947942563
12.188,0.99868007493117
12.2,0.99868160253232
12.212,0.9986824569533
12.213,0.99868338904892
12.225,0.99868465773462
12.237,0.99868538269788
12.238,0.99868631479349
12.25,0.998688049527
12.262,0.99868911108035
12.263,0.99868996550133
12.275,0.9986919073672
12.287,0.99869281357127
12.288,0.99869366799225
12.3,0.99869524737649
12.312,0.99869586877357
12.313,0.9986965160622
12.325,0.9986980177718
12.337,0.99869879451815
12.338,0.99869951948141
12.35,0.99870120243183
12.362,0.99870182382891
12.363,0.99870249700907
12.375,0.99870407639331
12.387,0.99870474957348
12.388,0.99870531918747
12.4,0.9987067173309
12.412,0.99870739051106
12.413,0.9987079860166
12.425,0.99870935826848
12.437,0.99870990199092
12.438,0.99871054927955
12.45,0.99871194742297
12.462,0.99871254292851
12.463,0.99871339734949
12.475,0.99871505440836
12.487,0.99871598650398
12.488,0.99871673735878
12.5,0.99871823906839
12.512,0.99871888635701
12.513,0.9987196889949
12.525,0.9987212424876
12.537,0.99872209690858
12.538,0.99872284776339
12.55,0.99872434947299
12.562,0.99872489319544
12.563,0.99872541102633
12.575,0.99872680916976
12.587,0.99872740467529
12.588,0.99872810374701
12.6,0.99872955367352
12.612,0.9987301750706
12.613,0.9987309259254
12.625,0.99873216871956
12.637,0.99873297135745
12.638,0.99873377399535
12.65,0.99873488733178
12.662,0.99873563818658
12.663,0.99873662206529
12.675,0.99873781307635
12.687,0.99873853803961
12.688,0.99873928889441
12.7,0.99874084238711
12.712,0.99874159324191
12.713,0.99874218874745
12.725,0.99874332797542
12.737,0.99874405293868
12.738,0.99874477790194
12.75,0.99874625372
12.762,0.99874705635789
12.763,0.99874801434506
12.775,0.99874917946458
12.787,0.99875026690946
12.788,0.99875101776427
12.8,0.99875249358233
12.812,0.99875298552168
12.813,0.99875365870185
12.825,0.99875469436365
12.837,0.99875531576072
12.838,0.99875573002544
12.85,0.99875671390415
12.862,0.99875736119277
12.863,0.99875826739685
12.875,0.99875963964873
12.887,0.99876026104581
12.888,0.99876070120207
12.9,0.99876225469476
12.912,0.99876277252566
12.913,0.99876341981429
12.925,0.99876461082535
12.937,0.99876549113788
12.938,0.99876629377577
12.95,0.9987674588953
12.962,0.9987679249431
12.963,0.99876836509937
12.975,0.99877002215824
12.987,0.99877072122996
12.988,0.99877142030167
13,0.99877240418038
13.012,0.99877279255355
13.013,0.99877331038445
13.025,0.99877444961243
13.037,0.99877525225032
13.038,0.99877602899667
13.05,0.99877745303164
13.062,0.99877804853717
13.063,0.99877851458498
13.075,0.99877991272841
13.087,0.99878063769166
13.088,0.99878136265492
13.1,0.99878247599135
13.112,0.99878307149689
13.113,0.99878364111087
13.125,0.99878478033885
