lat,cdf
9.026,0.00051763669761876
9.038,0.00051774029747819
9.05,0.0005177920974079
9.051,0.00051786979730247
9.063,0.00051802519709161
9.075,0.00051812879695104
9.076,0.0005182064968456
9.088,0.00051908709565072
9.1,0.00051950149508842
9.101,0.00051991589452612
9.125,0.00051994179449098
9.138,0.00052014899420983
9.15,0.00052066699350696
9.151,0.0005212367927338
9.163,0.00052170299210121
9.175,0.0005218842918552
9.176,0.00052203969164434
9.188,0.00052214329150377
9.213,0.00052222099139834
9.225,0.00052227279132805
9.238,0.0005224799910469
9.25,0.00052302389030888
9.251,0.00052369728939515
9.263,0.00052395628904371
9.275,0.00052398218900857
9.276,0.00052400808897342
9.288,0.00052403398893828
9.3,0.00052408578886799
9.301,0.00052411168883285
9.325,0.00052416348876256
9.326,0.00052426708862199
9.338,0.00052437068848141
9.35,0.00052439658844627
9.351,0.00052447428834084
9.375,0.00052455198823541
9.376,0.00052468148805969
9.388,0.0005257433866188
9.4,0.00052582108651337
9.401,0.00052587288644308
9.413,0.00052610598612679
9.425,0.00052652038556449
9.426,0.00052696068496705
9.438,0.00052719378465075
9.45,0.0005274009843696
9.451,0.00052771178394788
9.463,0.00052828158317472
9.475,0.00052854058282328
9.476,0.00052869598261242
9.488,0.00052898088222584
9.5,0.0005292398818744
9.501,0.00052952478148782
9.513,0.00053001688082009
9.525,0.00053040538029294
9.526,0.0005306643799415
9.538,0.00053128597909805
9.55,0.00053185577832489
9.551,0.00053242557755173
9.563,0.00053330617635685
9.575,0.00053403137537283
9.576,0.00053473067442395
9.588,0.00053579257298306
9.6,0.0005361810724559
9.601,0.0005365954718936
9.613,0.00053713937115559
9.625,0.00053812356982013
9.626,0.00053897826866039
9.638,0.00054107616581375
9.65,0.00054198266458372
9.651,0.00054288916335369
9.663,0.00054462446099907
9.675,0.00054540145994476
9.676,0.00054623025882016
9.688,0.00054830225600867
9.7,0.00054951955435692
9.701,0.00055063325284574
9.713,0.00055384484848793
9.725,0.00055529524651988
9.726,0.00055633124511413
9.738,0.00055912844131862
9.75,0.00056057883935057
9.751,0.00056208103731224
9.763,0.00056529263295443
9.775,0.00056666533109181
9.776,0.00056801212926434
9.788,0.0005708870253634
9.8,0.00057251872314934
9.801,0.00057415042093529
9.813,0.00057741381650719
9.825,0.00057912321418771
9.826,0.0005807290120088
9.838,0.00058445860694812
9.85,0.00058647880420691
9.851,0.00058862850128999
9.863,0.00059264299584272
9.875,0.00059487039282036
9.876,0.00059709778979801
9.888,0.00060131948406959
9.9,0.0006033914812581
9.901,0.00060554117834118
9.913,0.0006105657715233
9.925,0.00061279316850095
9.926,0.00061522776519745
9.938,0.00062007105862558
9.95,0.00062333445419748
9.951,0.00062641655001538
9.963,0.00063193324252978
9.975,0.00063491173848826
9.976,0.00063755353490361
9.988,0.00064330332710172
10,0.00064648902277905
10.001,0.00064915671915925
10.013,0.00065583891009218
10.025,0.00065905050573437
10.026,0.00066195130179828
10.038,0.00066767519403153
10.05,0.00067073138988458
10.051,0.00067352858608906
10.063,0.00067969277772487
10.075,0.00068318927298048
10.076,0.00068645266855237
10.088,0.00069398955832557
10.1,0.00069777095319459
10.101,0.00070137104830962
10.113,0.00070890793808282
10.125,0.00071204183383044
10.126,0.00071504622975377
10.138,0.00072219462005412
10.15,0.00072532851580174
10.151,0.00072817751193593
10.163,0.00073413450385289
10.175,0.00073677630026824
10.176,0.00073972889626186
10.188,0.00074690318652707
10.2,0.00075047738167724
10.201,0.000753766677214
10.213,0.00076169206646003
10.225,0.00076586196080191
10.226,0.00076959155574122
10.238,0.00077697304572527
10.25,0.00078111704010229
10.251,0.00078533873437387
10.263,0.00079248712467422
10.275,0.00079613901971896
10.276,0.00079953191511514
10.288,0.00080670620538035
10.3,0.0008105912001088
10.301,0.00081434669501297
10.313,0.00082146918534846
10.325,0.00082566497965519
10.326,0.0008298089740322
10.338,0.00083794156299709
10.35,0.00084159345804184
10.351,0.00084532305298115
10.363,0.00085324844222719
10.375,0.00085723703681506
10.376,0.00086078533200038
10.388,0.00086953952012183
10.4,0.00087368351449884
10.401,0.00087767210908672
10.413,0.00088507949903563
10.425,0.00088911989355322
10.426,0.00089300488828167
10.438,0.00090061947794943
10.45,0.00090385697355647
10.451,0.00090758656849579
10.463,0.00091574505742553
10.475,0.00091939695247028
10.476,0.00092294524765559
10.488,0.00093061163725307
10.5,0.00093426353229781
10.501,0.00093773412758856
10.513,0.00094591851648316
10.525,0.00095011431078989
10.526,0.00095420650523719
10.538,0.00096241679409665
10.55,0.00096666438833309
10.551,0.00097049758313183
10.563,0.00097816397272931
10.575,0.00098225616717661
10.576,0.00098567496253764
10.588,0.00099321185231084
10.6,0.00099699324717986
10.601,0.0010005415423652
10.613,0.0010084410316464
10.625,0.0010124037262694
10.626,0.0010167031204355
10.638,0.0010248098094356
10.65,0.0010284099045506
10.651,0.0010322948992791
10.663,0.0010407123878574
10.675,0.0010441052832535
10.676,0.0010475240786146
10.688,0.0010538177700747
10.7,0.0010574178651897
10.701,0.0010610956601993
10.713,0.0010674152516242
10.725,0.0010709117468799
10.726,0.0010739679427329
10.738,0.0010807537335253
10.75,0.0010841984288512
10.751,0.0010875136243528
10.763,0.0010940922154263
10.775,0.0010973556109982
10.776,0.0011005672066404
10.788,0.0011064723986276
10.8,0.0011089846952187
10.801,0.001111807791388
10.813,0.0011172985839376
10.825,0.0011205360795446
10.826,0.0011233073757842
10.838,0.0011281765691772
10.85,0.0011304298661197
10.851,0.0011327867629216
10.863,0.0011381739556118
10.875,0.0011406862522028
10.876,0.0011430690489696
10.888,0.0011488965410623
10.9,0.0011510203381805
10.901,0.0011529887355096
10.913,0.0011573140296406
10.925,0.0011594896266885
10.926,0.0011615875238419
10.938,0.0011663272174106
10.95,0.0011681920148803
10.951,0.0011702640120688
10.963,0.0011742267066918
10.975,0.0011759620043372
10.976,0.0011776714020177
10.988,0.0011809606975544
11,0.0011829549948484
11.001,0.0011849233921774
11.013,0.0011885752872222
11.025,0.0011902846849027
11.026,0.0011920199825481
11.038,0.0011952574781551
11.05,0.0011969409758708
11.051,0.0011983913739027
11.063,0.0012009813703884
11.075,0.0012025094683149
11.076,0.0012038562664874
11.088,0.0012070678621296
11.1,0.0012081815606184
11.101,0.0012094765588613
11.113,0.0012120665553469
11.125,0.0012132061538006
11.126,0.0012146047519028
11.138,0.0012171429484587
11.15,0.0012183861467718
11.151,0.0012197329449444
11.163,0.0012224783412191
11.175,0.0012235661397431
11.176,0.0012247575381265
11.188,0.0012273993345418
11.2,0.0012287979326441
11.201,0.0012302224307112
11.213,0.0012321131281457
11.225,0.0012329937269508
11.226,0.0012336412260722
11.238,0.0012360758227687
11.25,0.0012370600214333
11.251,0.0012380183201329
11.263,0.0012399090175675
11.275,0.0012409450161617
11.276,0.0012422400144045
11.288,0.001245037210609
11.3,0.0012458401095196
11.301,0.0012467207083247
11.313,0.0012483524061106
11.325,0.0012493366047752
11.326,0.001250450303264
11.338,0.0012522374008391
11.35,0.0012529107999253
11.351,0.0012536100989765
11.363,0.0012555266963758
11.375,0.0012567439947241
11.376,0.0012577799933183
11.388,0.001259826090542
11.4,0.0012606289894525
11.401,0.0012614836882928
11.413,0.0012629858862545
11.425,0.001263788785165
11.426,0.001264513984181
11.438,0.0012662492818263
11.45,0.0012675442800692
11.451,0.0012686320785931
11.463,0.0012702896763439
11.475,0.0012709889753951
11.476,0.0012717659743407
11.488,0.0012733976721267
11.5,0.0012740192712833
11.501,0.0012746926703695
11.513,0.0012764797679446
11.525,0.0012773344667849
11.526,0.0012782409655548
11.538,0.0012796913635868
11.55,0.001280546062427
11.551,0.0012812194615133
11.563,0.0012830583590181
11.575,0.0012840166577178
11.576,0.0012849490564526
11.588,0.0012862699546603
11.6,0.0012872800532897
11.601,0.0012882124520245
11.613,0.0012903103491779
11.625,0.0012916053474207
11.626,0.0012927708458392
11.638,0.0012946874432386
11.65,0.0012953090423952
11.651,0.0012961896412003
11.663,0.0012977436390917
11.675,0.0012984688381076
11.676,0.0012993235369479
11.688,0.0013010847345581
11.7,0.0013019653333632
11.701,0.0013027423323089
11.713,0.0013044258300246
11.725,0.0013052805288649
11.726,0.0013062647275294
11.738,0.0013080000251748
11.75,0.0013087770241205
11.751,0.0013096576229256
11.763,0.0013115224203952
11.775,0.0013127397187435
11.776,0.0013135685176189
11.788,0.0013152520153345
11.8,0.0013160290142802
11.801,0.0013169873129799
11.813,0.0013188780104144
11.825,0.0013197327092547
11.826,0.0013205615081301
11.838,0.0013219860061972
11.85,0.0013228148050726
11.851,0.0013235918040183
11.863,0.0013254307015231
11.875,0.0013261818005039
11.876,0.0013268292996253
11.888,0.001329056696603
11.9,0.0013298595955135
11.901,0.0013306883943889
11.913,0.0013325790918234
11.925,0.0013338481901014
11.926,0.0013349359886254
11.938,0.0013370597857436
11.95,0.0013379144845838
11.951,0.0013390281830727
11.963,0.0013411001802612
11.975,0.0013418771792069
11.976,0.0013426541781525
11.988,0.0013444671756925
12,0.0013455031742867
12.001,0.001346539172881
12.013,0.0013485593701398
12.025,0.0013494399689449
12.026,0.0013502169678906
12.038,0.0013525997646574
12.05,0.0013533508636382
12.051,0.0013543091623379
12.063,0.0013563552595615
12.075,0.0013572876582964
12.076,0.0013582718569609
12.088,0.0013599294547117
12.1,0.0013606546537277
12.101,0.001361509352568
12.113,0.0013631151503891
12.125,0.0013638921493347
12.126,0.0013646173483507
12.138,0.0013670778450121
12.15,0.0013680102437469
12.151,0.0013690462423412
12.163,0.0013711441394945
12.175,0.0013724650377022
12.176,0.0013737341359802
12.188,0.0013753140338364
12.2,0.0013764795322549
12.201,0.0013775155308492
12.213,0.0013796911278971
12.225,0.0013805199267725
12.226,0.001381685425191
12.238,0.0013837056224498
12.25,0.0013846121212198
12.251,0.0013856999197438
12.263,0.001387461117354
12.275,0.001388548915878
12.276,0.0013894295146831
12.288,0.0013916828116256
12.3,0.0013931591096224
12.301,0.0013943764079707
12.313,0.0013962671054052
12.325,0.001397562103648
12.326,0.0013987276020665
12.338,0.0014007477993253
12.35,0.0014023535971464
12.351,0.0014038298951432
12.363,0.001406031392156
12.375,0.0014073522903637
12.376,0.0014086990885362
12.388,0.0014110559853381
12.4,0.0014123250836161
12.401,0.0014136977817535
12.413,0.001415769778942
12.425,0.0014169093773957
12.426,0.0014182302756033
12.438,0.0014204317726161
12.45,0.0014214418712455
12.451,0.0014224001699452
12.463,0.0014258966652008
12.475,0.0014275542629516
12.476,0.0014289787610187
12.488,0.0014312838578909
12.5,0.0014326306560635
12.501,0.0014341328540251
12.513,0.0014369559501945
12.525,0.0014381991485076
12.526,0.0014393128469964
12.538,0.0014419546434117
12.55,0.0014435604412328
12.551,0.0014449849392999
12.563,0.0014475749357856
12.575,0.0014488181340987
12.576,0.0014500872323766
12.588,0.0014524441291786
12.6,0.0014535837276322
12.601,0.0014548269259453
12.613,0.0014579349217281
12.625,0.0014594112197249
12.626,0.001460835717792
12.638,0.0014638401137153
12.65,0.0014653941116067
12.651,0.0014672848090412
12.663,0.0014698748055269
12.675,0.001471299303594
12.676,0.0014728533014854
12.688,0.0014760648971275
12.7,0.0014775152951595
12.701,0.0014787066935429
12.713,0.0014812707900637
12.725,0.0014827470880605
12.726,0.0014840161863384
12.738,0.0014871759820509
12.75,0.0014887040799774
12.751,0.0014905688774471
12.763,0.0014933142737219
12.775,0.0014946869718592
12.776,0.0014962668697155
12.788,0.0014988568662011
12.8,0.0015002813642682
12.801,0.0015018094621947
12.813,0.0015048138581181
12.825,0.0015063419560446
12.826,0.0015077664541117
12.838,0.0015103046506676
12.85,0.0015117809486644
12.851,0.0015133349465558
12.863,0.0015155623435335
12.875,0.0015169868416006
12.876,0.0015186962392811
12.888,0.0015222704344312
12.9,0.0015241352319009
12.901,0.0015259482294408
12.913,0.0015297814242396
12.925,0.0015314649219552
12.926,0.0015329671199169
12.938,0.0015362564154537
12.95,0.0015377327134505
12.951,0.0015391831114824
12.963,0.0015422911072652
12.975,0.0015438710051214
12.976,0.0015453473031182
12.988,0.001548817898409
13,0.0015501905965464
13.001,0.0015514337948595
13.013,0.0015545158906774
13.025,0.0015561216884985
13.026,0.0015576238864601
13.038,0.0015601879829809
13.05,0.0015614570812589
13.051,0.0015627520795017
13.063,0.0015657046754953
13.075,0.0015674917730704
13.076,0.0015690457709618
13.088,0.0015715580675529
13.1,0.0015724904662877
13.101,0.0015736818646711
13.113,0.0015763236610864
13.125,0.0015773855596455
13.126,0.0015784992581344
13.138,0.0015810633546551
13.15,0.0015826432525114
13.151,0.0015839123507893
13.163,0.0015862692475913
13.175,0.0015873570461152
13.176,0.0015887556442175
13.188,0.0015919413398948
13.2,0.0015935730376807
13.201,0.0015951011356073
13.213,0.0015981573314603
13.225,0.0015993228298789
13.226,0.0016003588284731
13.238,0.0016027675252047
13.25,0.0016040107235178
13.251,0.0016049172222878
13.263,0.0016071705192303
13.275,0.0016081806178597
13.276,0.0016095274160322
13.288,0.001611910212799
13.3,0.0016130239112879
13.301,0.001614267109601
13.313,0.0016166758063326
13.325,0.0016175564051377
13.326,0.0016183593040483
13.338,0.0016206644009205
13.35,0.001622011199093
13.351,0.0016231248975818
13.363,0.0016262846932943
13.375,0.0016274501917128
13.376,0.0016286156901314
13.388,0.0016305063875659
13.4,0.0016316718859844
13.401,0.0016327596845084
13.413,0.0016348575816617
13.425,0.0016358417803263
13.426,0.0016368259789908
13.438,0.0016388720762145
13.45,0.001639856274879
13.451,0.0016410735732273
13.463,0.0016430678705212
13.475,0.0016438448694669
13.476,0.0016446736683423
13.488,0.0016462535661985
13.5,0.0016470046651794
13.501,0.0016479629638791
13.513,0.0016499831611378
13.525,0.0016508119600133
13.526,0.0016517184587832
13.538,0.001653738656042
13.55,0.0016547228547066
13.551,0.0016556034535117
13.563,0.0016570279515788
13.575,0.001657882650419
13.576,0.0016588409491187
13.588,0.0016604467469398
13.6,0.0016612496458504
13.601,0.0016623115444095
13.613,0.0016638137423711
13.625,0.0016647720410708
13.626,0.0016653936402274
13.638,0.0016669994380485
13.65,0.0016679577367481
13.651,0.0016689937353424
13.663,0.0016707549329526
13.675,0.0016719722313009
13.676,0.0016729564299654
13.688,0.0016747176275757
13.7,0.0016751838269431
13.701,0.0016759867258536
13.713,0.0016775666237098
13.725,0.0016785508223744
13.726,0.0016794832211092
13.738,0.0016805192197035
13.75,0.0016810890189303
13.751,0.001681684718122
13.763,0.0016829020164703
13.775,0.0016837308153457
13.776,0.0016845337142562
13.788,0.0016858546124639
13.8,0.0016862949118664
13.801,0.0016867611112338
13.813,0.0016881597093361
13.825,0.0016889885082115
13.826,0.0016898950069815
13.838,0.0016911900052243
13.85,0.0016917080045214
13.851,0.0016922778037482
13.863,0.0016934692021316
13.875,0.001694298001007
13.876,0.001695023200023
13.888,0.0016961886984416
13.9,0.0016969138974575
13.901,0.0016974318967547
13.913,0.0016985455952435
13.925,0.0016989599946812
13.926,0.001699711093662
13.938,0.0017008506921157
13.95,0.0017012909915183
13.951,0.0017018866907099
13.963,0.0017028190894448
13.975,0.0017034147886365
13.976,0.0017040622877579
13.988,0.0017053313860358
14,0.0017059788851573
14.001,0.0017066781842084
14.013,0.0017080249823809
14.025,0.0017085947816077
14.026,0.0017091127809049
14.038,0.0017098897798506
14.05,0.001710537278972
14.051,0.0017115214776365
14.063,0.0017128941757739
14.075,0.0017134639750007
14.076,0.0017142150739816
