lat,cdf
3.937,5.4390377689502e-08
3.962,1.6317113306851e-07
3.975,2.1756151075801e-07
3.999,2.7195188844751e-07
4.049,3.2634226613701e-07
4.05,3.8073264382652e-07
4.062,5.9829415458452e-07
4.074,7.0707490996353e-07
4.075,7.6146528765303e-07
4.087,9.7902679841104e-07
4.099,1.0334171761005e-06
4.1,1.4141498199271e-06
4.112,1.9036632191326e-06
4.124,2.1212247298906e-06
4.125,2.3387862406486e-06
4.137,2.8282996398541e-06
4.149,3.0458611506121e-06
4.15,3.5353745498176e-06
4.162,4.8951339920552e-06
4.174,5.8197704127767e-06
4.175,6.2005030566033e-06
4.187,8.2673374088043e-06
4.199,9.8446583617999e-06
4.2,1.1421979314795e-05
4.212,1.7350530482951e-05
4.224,2.1103466543527e-05
4.225,2.621616204634e-05
4.237,4.0194489112542e-05
4.249,4.9549634075137e-05
4.25,5.9557463570005e-05
4.262,8.8710706011578e-05
4.274,0.00010856319386825
4.275,0.00012857885285798
4.287,0.00018780997416185
4.299,0.00023028885913735
4.3,0.00026966749258455
4.312,0.00037774117305359
4.324,0.00044605548743161
4.325,0.00051855786089171
4.337,0.00070082001652924
4.349,0.00081362565985726
4.35,0.00092866130867056
4.362,0.0012226413000823
4.374,0.0014059368728959
4.375,0.0015901026917526
4.387,0.0020443711262153
4.399,0.0023338367162788
4.4,0.0026204740067025
4.412,0.0033231432960732
4.424,0.0037450494558107
4.425,0.0041591777915385
4.437,0.0051694246667434
4.449,0.0057632588103573
4.45,0.0063521434296016
4.462,0.0077045601708511
4.474,0.0084926767435719
4.475,0.0092785089204299
4.487,0.01107747066251
4.499,0.012085324361097
4.5,0.01310454564862
4.512,0.01536985048901
4.524,0.016652429985306
4.525,0.017947900001115
4.537,0.02085550081164
4.549,0.022479271147183
4.55,0.024098091958355
4.562,0.027706240833522
4.574,0.029696439143558
4.575,0.031686583063217
4.587,0.036014697367859
4.599,0.038363273876492
4.6,0.040708260620197
4.612,0.045835369573098
4.624,0.048636528414485
4.625,0.05141560476253
4.637,0.057510590486416
4.649,0.060821441557131
4.65,0.064124134071193
4.662,0.071399119039053
4.674,0.075340137025679
4.675,0.079264620337487
4.687,0.087649060229457
4.699,0.092122614404041
4.7,0.096587683679705
4.712,0.10598498118501
4.724,0.11097214369611
4.725,0.11596044840515
4.737,0.12660453653823
4.749,0.13218259611256
4.75,0.13777452523319
4.762,0.14941618728348
4.774,0.15550921495376
4.775,0.16159577016911
4.787,0.17424675445818
4.799,0.1809472138665
4.8,0.18763266153058
4.812,0.20122492569595
4.824,0.20811809021242
4.825,0.21503301087998
4.837,0.22893111213909
4.849,0.23594426182875
4.85,0.24292417899765
4.862,0.25703391321635
4.874,0.26418983764744
4.875,0.27132460422162
4.887,0.28577797684656
4.899,0.29317066259174
4.9,0.30052081506157
4.912,0.31557705063282
4.924,0.32328840960088
4.925,0.33100700248918
4.937,0.34707832567925
4.949,0.35536654899308
4.95,0.36362404174353
4.962,0.38062554917284
4.974,0.38929711586864
4.975,0.39796868256443
4.987,0.41581182669812
4.999,0.42499134513115
5,0.43418669116409
5.012,0.4528969266989
5.024,0.46234828823963
5.025,0.47174558574493
5.037,0.49065521640436
5.049,0.50010260744751
5.05,0.50952111720011
5.062,0.52847295479262
5.074,0.53784969273516
5.075,0.54725395220881
5.087,0.56556447285798
5.099,0.57440628143594
5.1,0.58327153226668
5.112,0.60037077920471
5.124,0.6087100750832
