lat,cdf
3.962,4.913120793693e-08
3.987,9.8262415873861e-08
4.074,1.9652483174772e-07
4.099,2.9478724762158e-07
4.1,3.4391845555851e-07
4.112,3.9304966349544e-07
4.162,4.4218087143237e-07
4.175,4.913120793693e-07
4.187,5.4044328730624e-07
4.2,5.8957449524317e-07
4.212,6.387057031801e-07
4.225,7.3696811905396e-07
4.237,7.8609932699089e-07
4.262,8.8436174286475e-07
4.287,1.0317553666755e-06
4.299,1.0808865746125e-06
4.312,1.424805030171e-06
4.324,1.4739362381079e-06
4.325,1.7195922777926e-06
4.337,2.6039540206573e-06
4.349,3.3900533476482e-06
4.35,4.274415090513e-06
4.362,6.6327130714856e-06
4.374,9.187535884206e-06
4.375,1.1054521785809e-05
4.387,1.8768121431907e-05
4.399,2.4663866384339e-05
4.4,2.977351200978e-05
4.412,4.6822041163895e-05
4.424,6.0775304217983e-05
4.425,7.4237255192702e-05
4.437,0.00011275612221526
4.449,0.00014056438590756
4.45,0.00016950266738241
4.462,0.0002449190715656
4.474,0.00029655597110731
4.475,0.00034947028205539
4.487,0.00050192442028368
4.499,0.00060082554186072
4.5,0.00070272366712192
4.512,0.00095457023900662
4.524,0.0011222059204874
4.525,0.0012862550237888
4.537,0.0016933070815463
4.549,0.0019363591672103
4.55,0.0021802956146172
4.562,0.0027822511742604
4.574,0.0031459203754096
4.575,0.0035147974846001
4.587,0.0043828476664298
4.599,0.0049063406869977
4.6,0.0054251171116038
4.612,0.0066520707674128
4.624,0.0073751838858285
4.625,0.0081037996995332
4.637,0.0098201493176019
4.649,0.010798695586082
4.65,0.011785299372663
4.662,0.014068770523948
4.674,0.015342104040049
4.675,0.016631454329938
4.687,0.019430655770937
4.699,0.020947483553574
4.7,0.022471042311698
4.712,0.02577717955619
4.724,0.027585846713972
4.725,0.029391713392902
4.737,0.033287965575924
4.749,0.035400263598757
4.75,0.037507599369588
4.762,0.042024624364893
4.774,0.044462514902724
4.775,0.046893969252314
4.787,0.052158083395509
4.799,0.055009413048129
4.8,0.057850621671913
4.812,0.063885702730054
4.824,0.067081835199975
4.825,0.070243182774677
4.837,0.076915986911839
4.849,0.080398456061617
4.85,0.083893748456666
4.862,0.091215526719467
4.874,0.094999956273225
4.875,0.098811309728932
4.887,0.10669195548202
4.899,0.11074842453412
4.9,0.11483451970461
4.912,0.12332021628344
4.924,0.12774114063602
4.925,0.13214516385307
4.937,0.1412795889015
4.949,0.14594238619075
4.95,0.15058150223778
4.962,0.16000462226404
4.974,0.16477644170371
4.975,0.16954305323533
4.987,0.17927791077596
4.999,0.18421574456724
5,0.18918192706551
5.012,0.19918970846622
5.024,0.20426751706892
5.025,0.20935500451958
5.037,0.21966995423231
5.049,0.22495696351841
5.05,0.23027580982724
5.062,0.24119389424861
5.074,0.24677495381421
5.075,0.25236176173113
5.087,0.26370679634947
5.099,0.26943593737579
5.1,0.27517077762223
5.112,0.28684032386899
5.124,0.29275100470864
5.125,0.29865898333184
5.137,0.31074019996991
5.149,0.31687128340836
5.15,0.32301381441826
5.162,0.33543958821759
5.174,0.34172897240801
5.175,0.34804218523428
5.187,0.36078642752346
5.199,0.36718709389986
5.2,0.37360191006414
5.212,0.38630385038329
5.224,0.39264162881353
5.225,0.39896928621493
5.237,0.4115024117036
5.249,0.41779194328765
5.25,0.42409228373744
5.262,0.43662624445665
5.274,0.44290334584509
5.275,0.4491815281201
5.287,0.4616591353438
5.299,0.46795303960535
5.3,0.47421943039046
5.312,0.48688864932512
5.324,0.49327207064753
5.325,0.49970025050038
5.337,0.51256771385906
5.349,0.51901250006019
5.35,0.52544328386705
5.362,0.53827129486576
5.374,0.54472688993263
5.375,0.55119535737598
5.387,0.564280275461
5.399,0.57088115150974
5.4,0.57749033073262
5.412,0.59079820623925
5.424,0.597470912114
5.425,0.60415034896423
5.437,0.61763445811373
5.449,0.62437756900945
5.45,0.63110441747534
5.462,0.64464021265559
5.474,0.65132348174004
5.475,0.65801240091341
5.487,0.67102195172544
5.499,0.67737029336539
5.5,0.68374973505996
5.512,0.69616882701501
5.524,0.70219167440238
5.525,0.7082297524642
5.537,0.71999318844933
5.549,0.72566975908316
5.55,0.73136657177465
5.562,0.7423513763764
5.574,0.74770078229657
5.575,0.75308571008008
5.587,0.7635844105105
5.599,0.76869847794466
5.6,0.7738155915137
5.612,0.78367086964498
5.624,0.78843959381855
5.625,0.79321043063405
5.637,0.80246031402113
5.649,0.80702366974552
5.65,0.81160142091384
5.662,0.82069698317679
5.674,0.82523184280057
5.675,0.8297570727076
5.687,0.83862928449927
5.699,0.84295032510612
5.7,0.84725009189992
5.712,0.85568872078155
5.724,0.85982139233716
5.725,0.86394359894549
5.737,0.87203261015143
5.749,0.87594311038476
5.75,0.87983965735503
5.762,0.88741716355514
5.774,0.89108751044407
5.775,0.89474724499208
5.787,0.90179069496192
5.799,0.90513363148116
5.8,0.90847573276986
5.812,0.91485512533322
5.824,0.91784127102042
5.825,0.92080972947276
5.837,0.92641432288696
5.849,0.92903046144718
5.85,0.93166178155066
5.862,0.93647108810198
5.874,0.93867167490548
5.875,0.94087157387206
5.887,0.94480526403553
5.899,0.94660464539502
5.9,0.9484189135105
5.912,0.9516897745477
5.924,0.95319667782633
5.925,0.95470525156603
5.937,0.9574745321014
5.949,0.95877415081375
5.95,0.96007588216803
5.962,0.96256501655574
5.974,0.96374927519185
5.975,0.96494281962627
5.987,0.96725326381071
5.999,0.96839227260431
6,0.96951103934024
6.012,0.97165286521905
6.024,0.97265779494619
6.025,0.97366955391123
6.037,0.97560350564925
6.049,0.97651302257058
6.05,0.97741968988185
6.062,0.97914321265628
6.074,0.97994803097349
6.075,0.9807546671454
6.087,0.98225749253378
6.099,0.98294586988818
6.1,0.9836300219587
6.112,0.98488861611242
6.124,0.98545966814227
6.125,0.98602939362951
6.137,0.9870853706817
6.149,0.98755216628831
6.15,0.98802186063618
6.162,0.98888028110126
6.174,0.98927156204127
6.175,0.98966367821181
6.187,0.99036954627624
6.199,0.99068418253187
6.2,0.99099994880528
6.212,0.99155115182713
6.224,0.99180073836345
6.225,0.99205111099909
6.237,0.99250213548795
6.249,0.99270259081634
6.25,0.99290579749236
6.262,0.9932718741227
6.274,0.99343440015856
6.275,0.99359672966958
6.287,0.99389264693498
6.299,0.99402480988433
6.3,0.99415780806422
6.312,0.99440611718913
6.324,0.99451897157376
6.325,0.99463708299764
6.337,0.99484756109245
6.349,0.9949463148204
6.35,0.99504713205909
6.362,0.99523500979824
6.374,0.99532447772789
6.375,0.99541163649077
6.387,0.99558443094908
6.399,0.99566569396701
6.4,0.99574784134668
6.412,0.99590240812685
6.424,0.99597546623305
6.425,0.9960456747292
6.437,0.99617710071043
6.449,0.99624033257504
6.45,0.99630277834033
6.462,0.99642860336386
6.474,0.99648382684158
6.475,0.99653733072702
6.487,0.99664227498717
6.499,0.99669081662062
6.5,0.9967390143356
6.512,0.9968312336129
6.524,0.99687618866816
6.525,0.99691888368786
6.537,0.99699862363834
6.549,0.99703566856913
6.55,0.99707335220561
6.562,0.99714252894639
6.574,0.99717903343389
6.575,0.99721367093548
6.587,0.99727420058366
6.599,0.99730534976949
6.6,0.99733360021405
6.612,0.99738705496829
6.624,0.9974118662283
6.625,0.99743667748831
6.637,0.99748340126705
6.649,0.99750639467237
6.65,0.99752815979749
6.662,0.99757031437389
6.674,0.99758864031446
6.675,0.9976080962728
6.687,0.99764445336667
6.699,0.99766051927167
6.7,0.99767840303136
6.712,0.99771372836986
6.724,0.9977282220762
6.725,0.99774340361946
6.737,0.99777081883349
6.749,0.99778531253983
6.75,0.99779838144114
6.762,0.99782682841053
6.774,0.99783970078701
6.775,0.9978532610004
6.787,0.9978817079698
6.799,0.99789482600232
6.8,0.99790730532913
6.812,0.99793039699686
6.824,0.99794400634146
6.825,0.99795673132432
6.837,0.99797982299205
6.849,0.99799146708833
6.85,0.9980024233477
6.862,0.99802507283456
6.874,0.99803701171809
6.875,0.99804855755195
6.887,0.99806978223378
6.899,0.99807951021295
6.9,0.99808953297937
6.912,0.99810884154409
6.924,0.99811680079978
6.925,0.99812584094204
6.937,0.99814200510945
6.949,0.99815079959567
6.95,0.9981602819188
6.962,0.99817914830265
6.974,0.99818799192008
6.975,0.99819693379992
6.987,0.99821157489989
6.999,0.99821864979383
7,0.99822616686865
7.012,0.99824110275586
7.024,0.99824979897966
7.025,0.99825795476018
7.037,0.99827141671115
7.049,0.99827765637456
7.05,0.99828507518696
7.062,0.99829981454934
7.074,0.9983069877057
7.075,0.9983144065181
7.087,0.9983286545684
7.099,0.99833440291973
7.1,0.99834113389522
7.112,0.99835292538512
7.124,0.99835950896699
7.125,0.99836589602402
7.137,0.99837837535083
7.149,0.99838387804612
7.15,0.99838923334779
7.162,0.99839905958938
7.174,0.99840392357896
7.175,0.99840967193029
7.187,0.99841989122154
7.199,0.99842573783528
