lat,cdf
3.837,9.6418068746083e-08
3.849,1.157016824953e-06
3.85,2.314033649906e-06
3.862,2.5550788217712e-05
3.874,0.00011782288000771
3.875,0.00021183049703514
3.887,0.0012171816998506
3.899,0.0031126645133298
3.9,0.0049907920744347
3.912,0.015355348792364
3.924,0.026423950248277
3.925,0.037466229571422
3.937,0.075005447620884
3.949,0.10114110784361
3.95,0.12730241527262
3.961,0.12730251169069
3.962,0.18827594851275
3.974,0.21824152726221
3.975,0.2482489514535
3.987,0.29961471339729
3.999,0.32018280865834
4,0.3408964952032
4.012,0.37491577881695
4.024,0.38905442799981
4.025,0.40324620353854
4.037,0.42375866557393
4.049,0.43003220363496
4.05,0.43623362098057
4.062,0.443922865545
4.074,0.44658419707853
4.075,0.44921534975654
4.087,0.45284896109531
4.099,0.45403297497951
4.1,0.45519895868486
4.112,0.45674087644024
4.124,0.45729499108133
4.125,0.45783020778094
4.137,0.45859229619631
4.149,0.45884828616883
4.15,0.4591084221183
4.162,0.45940423275322
4.174,0.45949814395218
4.175,0.45959398351251
4.187,0.45974940943933
4.199,0.45982278358964
4.2,0.45989422937859
4.212,0.4600030853782
4.224,0.46004174902377
4.225,0.46007886998023
4.237,0.46014751964518
4.249,0.46017779491877
4.25,0.46020970929952
4.262,0.46027074193704
4.274,0.46029879959504
4.275,0.46032521814588
4.287,0.46037892301017
4.299,0.46040688425011
4.3,0.46043648459721
4.312,0.46049394976619
4.324,0.46052210384226
4.325,0.46055305404233
4.337,0.46060550547173
4.349,0.46063076700574
4.35,0.46065535361327
4.362,0.46070105577785
4.374,0.46072612447573
4.375,0.46075167526394
4.387,0.46080451236562
4.399,0.46083199151521
4.4,0.46085783155763
4.412,0.46090170177891
4.424,0.46092619196837
4.425,0.46095193559273
4.437,0.46100930434363
4.449,0.46106667309454
4.45,0.46112105288531
4.462,0.46139690497999
4.474,0.46171305982741
4.475,0.4620370245384
4.487,0.46331784216362
4.499,0.46432811068794
4.5,0.46533972906523
4.512,0.46789027623777
4.524,0.46928968808755
4.525,0.47069392084077
4.537,0.47367642096129
4.549,0.4751732150605
