lat,cdf
3,6.3713137967615e-07
4,0.77590432835203
5,0.99702555215398
6,0.99896816573061
7,0.99940205220017
8,0.999454615539
9,0.99946831386366
10,0.99947532230884
11,0.99947882653142
12,0.99948169362263
13,0.99948360501677
14,0.99948774637074
15,0.99949093202764
16,0.99949443625023
17,0.99949698477575
18,0.99949953330126
19,0.99950335608954
20,0.99950590461506
21,0.99950813457489
22,0.9995110016661
23,0.99951355019162
24,0.9995173729799
25,0.99951864724265
26,0.99952247003093
27,0.99952438142507
28,0.99952820421335
29,0.99952947847611
30,0.99953425696146
31,0.99953584978991
32,0.9995390354468
33,0.99954030970956
34,0.99954381393215
35,0.9995454067606
36,0.9995485924175
37,0.99954986668026
38,0.99955305233716
39,0.99955528229699
40,0.99955814938819
41,0.99955942365095
42,0.99956197217647
43,0.99956483926768
44,0.99956675066182
45,0.99956834349027
46,0.99957152914717
47,0.99957280340993
48,0.99957503336976
49,0.99957598906683
50,0.99958044898648
51,0.999582997512
52,0.99958427177476
53,0.9995861831689
54,0.9995893688258
55,0.99959223591701
56,0.9995925544827
57,0.99959637727098
58,0.99959924436218
60,0.99960115575632
61,0.99960465997891
62,0.99960593424167
64,0.99960720850443
65,0.9996113498584
66,0.99961230555547
68,0.99961294268685
69,0.99961580977806
70,0.99961676547512
71,0.9996174026065
72,0.99961867686926
73,0.9996205882634
74,0.99962186252616
75,0.99962313678892
76,0.99962441105168
78,0.9996269595772
79,0.99962855240565
80,0.99962982666841
81,0.99963141949686
82,0.99963205662824
83,0.99963269375962
84,0.99963556085083
85,0.99963683511358
86,0.99963747224496
87,0.99963842794203
88,0.99964097646755
90,0.999642569296
91,0.99964352499307
92,0.99964543638721
93,0.99964671064997
94,0.99964766634704
95,0.9996489406098
96,0.99965053343825
97,0.9996521262667
98,0.99965244483239
99,0.99965467479222
100,0.99965594905497
101,0.99965626762066
102,0.9996581790148
103,0.99965977184325
104,0.99966009040894
105,0.99966072754032
106,0.99966263893446
107,0.9996645503286
109,0.99966582459136
110,0.9996677359855
111,0.99966964737964
112,0.99967060307671
113,0.9996709216424
114,0.99967283303654
115,0.99967474443068
116,0.99967570012774
117,0.99967633725912
118,0.99967793008757
