lat,cdf
3,3.5636765958007e-06
4,0.57409706029576
5,0.9858025865713
6,0.99910908085105
7,0.99947668779836
8,0.99951835540163
9,0.99954412352471
10,0.99956084539181
11,0.99957784138788
12,0.99959565977086
13,0.99960470602684
14,0.999612107509
15,0.99962060550703
16,0.99962362092569
17,0.99962691047332
18,0.99962992589197
19,0.99963403782651
20,0.99963568260032
21,0.99963869801898
22,0.99964171343764
23,0.99964500298526
24,0.9996455512432
25,0.99964884079083
26,0.99965213033846
27,0.99965514575711
28,0.99965651640196
29,0.99966035420752
30,0.99966336962618
31,0.9996658367869
32,0.99966748156071
33,0.9996702228504
34,0.99967323826906
35,0.99967488304288
36,0.99967625368772
37,0.99967899497741
38,0.99968146213813
39,0.99968283278297
40,0.99968447755679
41,0.99968776710441
42,0.99969078252307
43,0.99969187903895
44,0.99969379794173
45,0.99969708748936
46,0.99969955465008
47,0.99970092529492
48,0.99970366658461
49,0.99970585961636
50,0.99970860090605
51,0.9997099715509
52,0.99971271284058
53,0.99971463174337
54,0.99971682477512
55,0.99971846954893
56,0.99972121083862
57,0.99972340387037
58,0.99972559690212
59,0.99972751580491
60,0.99972998296563
61,0.99973299838428
62,0.99973491728707
63,0.99973711031882
64,0.99974094812438
65,0.99974286702716
66,0.99974451180098
67,0.99974588244582
68,0.99974999438036
69,0.99975054263829
70,0.99975246154108
71,0.99975410631489
72,0.99975766999149
73,0.99975821824942
74,0.99976013715221
75,0.99976205605499
76,0.99976507147365
77,0.99976561973158
78,0.99976671624746
79,0.99976890927921
80,0.99977027992406
81,0.99977082818199
82,0.9997716505689
83,0.99977329534271
85,0.99977439185859
86,0.99977631076137
87,0.99977768140622
88,0.99977905205106
89,0.999779600309
90,0.99978069682487
91,0.99978179334075
92,0.99978261572766
93,0.99978316398559
94,0.99978426050147
96,0.99978672766219
97,0.99978809830703
98,0.99978919482291
100,0.99979083959672
101,0.99979385501538
102,0.99979467740229
104,0.99979577391816
105,0.99979878933682
106,0.99979933759476
107,0.99980015998167
108,0.99980043411064
109,0.99980235301342
110,0.99980344952929
111,0.9998042719162
112,0.99980509430311
113,0.99980756146383
114,0.9998078355928
115,0.99980838385073
116,0.99981002862455
117,0.99981276991424
118,0.99981359230114
119,0.99981414055908
120,0.99981578533289
122,0.99981825249361
123,0.99981907488052
124,0.99981989726743
126,0.99982209029918
127,0.99982263855712
128,0.99982428333093
130,0.99982620223371
131,0.99982647636268
132,0.99982866939443
134,0.99982976591031
135,0.99983031416825
136,0.9998325072
138,0.99983387784484
139,0.99983497436072
140,0.99983661913453
142,0.99983826390834
143,0.99983936042422
144,0.99984182758494
146,0.99984237584288
147,0.99984374648772
150,0.99984648777741
151,0.99984813255123
153,0.99985059971195
154,0.99985169622782
155,0.99985306687267
156,0.99985553403339
157,0.99985663054926
158,0.99985772706514
159,0.99985909770998
160,0.99986046835483
161,0.9998615648707
162,0.99986266138658
163,0.99986320964452
164,0.99986430616039
165,0.99986567680524
166,0.99986704745008
167,0.99986786983699
168,0.99986896635286
169,0.99987006286874
170,0.99987170764255
171,0.99987253002946
172,0.99987417480327
173,0.99987527131915
174,0.99987636783502
175,0.9998782867378
176,0.99987965738265
177,0.99988020564059
178,0.99988157628543
179,0.99988267280131
180,0.99988349518821
181,0.99988431757512
182,0.99988513996203
183,0.99988705886481
184,0.99988760712275
185,0.99988842950965
186,0.99988925189656
187,0.99989089667037
188,0.99989171905728
190,0.99989281557316
191,0.99989473447594
192,0.99989555686285
194,0.99989665337872
195,0.99989884641047
196,0.99989994292635
197,0.99990103944222
198,0.99990158770016
199,0.99990350660294
200,0.99990460311882
202,0.9999056996347
203,0.99990761853748
204,0.99990816679542
205,0.99990981156923
206,0.99991035982717
207,0.99991255285892
208,0.99991337524583
209,0.99991502001964
210,0.99991639066448
211,0.9999180354383
212,0.99991858369623
213,0.99991995434108
214,0.99992159911489
216,0.99992324388871
217,0.99992406627561
218,0.99992571104943
219,0.9999268075653
220,0.99992790408118
221,0.99992872646808
222,0.99993064537087
223,0.99993201601571
225,0.99993366078952
226,0.99993667620818
227,0.99993722446612
229,0.999938320982
230,0.99994161052962
231,0.99994215878756
233,0.99994325530344
234,0.99994572246416
235,0.99994627072209
237,0.999947093109
238,0.99994928614075
239,0.99995010852766
240,0.99995093091457
241,0.9999514791725
242,0.99995339807529
243,0.99995422046219
244,0.9999550428491
245,0.99995531697807
246,0.99995751000982
247,0.99995833239673
248,0.99995860652569
249,0.99995970304157
250,0.99996162194435
252,0.99996326671817
253,0.99996463736301
254,0.99996600800786
256,0.9999673786527
257,0.99996929755548
258,0.99997011994239
260,0.99997121645826
261,0.99997286123208
262,0.99997423187692
264,0.99997642490867
265,0.99997779555352
268,0.99997916619836
269,0.99998026271424
272,0.99998108510115
273,0.99998163335908
275,0.99998355226187
276,0.99998382639083
277,0.99998437464877
279,0.99998547116465
280,0.99998684180949
281,0.99998711593846
283,0.99998793832537
284,0.99998876071227
287,0.99998958309918
288,0.99998985722815
291,0.99999067961506
292,0.99999122787299
294,0.99999177613093
296,0.9999920502599
298,0.99999259851784
300,0.99999342090475
302,0.99999369503372
304,0.99999424329165
306,0.99999479154959
308,0.99999533980753
310,0.99999588806547
314,0.99999671045237
318,0.99999698458134
321,0.99999753283928
325,0.99999808109722
329,0.99999862935516
333,0.99999917761309
337,0.9999999
