lat,cdf
3.799,2.0448187462439e-07
3.812,2.8627462447415e-06
3.824,1.67675137192e-05
3.825,2.9854353695161e-05
3.837,0.00022022697897047
3.849,0.00067785741437986
3.85,0.0011575718922487
3.862,0.0049505061846565
3.874,0.010828337670735
3.875,0.016674883429995
3.887,0.041258103361089
3.899,0.063100448244717
3.9,0.084881448565958
3.912,0.1518609179723
3.924,0.19386578913952
3.925,0.23570482550641
3.937,0.33393035224661
3.949,0.38505981810519
3.95,0.43615227274447
3.962,0.52228903553875
3.974,0.55260183759681
3.975,0.58292138755675
3.987,0.6235069500322
3.999,0.63737613766047
4,0.65125002837186
4.012,0.67036499401175
4.024,0.67799482619961
4.025,0.68561688807623
4.037,0.70141597563721
4.049,0.70943616372373
4.05,0.71744837701714
4.062,0.7332282432819
4.074,0.74096481500832
4.075,0.74864638111046
4.087,0.76303004513528
4.099,0.76950475921339
4.1,0.77599787666021
4.112,0.78759445273391
4.124,0.79283818592678
4.125,0.79805267821158
4.137,0.8075385923754
4.149,0.81172842598646
4.15,0.81596222320055
4.162,0.82378447283244
4.174,0.82772422511082
4.175,0.83164516505675
4.187,0.83976718511683
4.199,0.84399648372968
4.2,0.84820165348133
4.212,0.85617419729107
4.224,0.85997040329347
4.225,0.86373695942405
4.237,0.87071101823999
4.249,0.87403016802889
4.25,0.87735238504591
4.262,0.88360748559067
4.274,0.88660028230768
4.275,0.88956240674349
4.287,0.89535517376972
4.299,0.89829398727182
4.3,0.90123423214705
4.312,0.90723700205852
4.324,0.9102935971204
4.325,0.91333812775169
4.337,0.91965907146008
4.349,0.92295245653278
4.35,0.926233572693
4.362,0.93284917478272
4.374,0.93611597721172
4.375,0.9393966844082
4.387,0.9458730343413
4.399,0.94896480028562
4.4,0.95202957462249
4.412,0.95764934998279
4.424,0.96015507087444
4.425,0.96268778337354
4.437,0.96692935089887
4.449,0.9686543599932
4.45,0.97034542509635
4.462,0.97308016568757
4.474,0.97410850503506
4.475,0.9751613822075
4.487,0.97688782267495
4.499,0.97760862128301
4.5,0.9783202182067
4.512,0.97949312623954
4.524,0.98002171188545
4.525,0.98054620789386
4.537,0.98138274324295
4.549,0.9817054156411
4.55,0.98201520568116
4.562,0.98251066526338
4.574,0.9827400939267
4.575,0.98296134331505
4.587,0.9833670353543
4.599,0.98355290937834
4.6,0.98373837443862
4.612,0.98406861266614
4.624,0.98421563513399
4.625,0.98436490690247
4.637,0.98457450082396
4.649,0.98466099665693
4.65,0.98475240005488
4.662,0.98489676425837
4.674,0.98496506120449
4.675,0.98502395198438
4.687,0.98511474193672
4.699,0.98515850105789
4.7,0.98520062432406
4.712,0.98527014816143
4.724,0.98529080083077
4.725,0.9853122714276
4.737,0.98535132746566
4.749,0.98537034428
4.75,0.98538792972122
4.762,0.9854218737124
4.774,0.98543905018987
4.775,0.98545438633047
4.787,0.98548648998478
4.799,0.98550059923413
4.8,0.98551470848348
4.812,0.98553617908032
4.824,0.98554987936592
4.825,0.98556317068777
4.837,0.98557993820149
4.849,0.98558913988585
4.85,0.98559875053395
4.862,0.9856153135658
4.874,0.98562369732266
4.875,0.98563249004327
4.887,0.98564782618386
4.899,0.98565416512198
4.9,0.98566213991509
4.912,0.98567645364631
4.924,0.9856846329213
4.925,0.98569301667816
4.937,0.98571346486562
4.949,0.98571857691248
4.95,0.98572389344122
4.962,0.98573493546245
4.974,0.98574209232806
4.975,0.9857482267843
4.987,0.98575988225116
4.999,0.98576642567115
5,0.98577358253676
5.012,0.98578360214861
5.024,0.9857909634961
5.025,0.98579832484359
5.037,0.9858071175642
5.049,0.98581120720169
5.05,0.9858159102848
5.062,0.98582470300541
5.074,0.98583104194353
5.075,0.98583840329101
5.087,0.98584780945725
5.099,0.98585210357661
5.1,0.98585639769598
5.112,0.98586703075346
5.124,0.98587336969157
5.125,0.98587705036532
5.137,0.98588645653155
5.149,0.98589095513279
5.15,0.98589790751653
5.162,0.98590813161026
5.174,0.9859142660665
5.175,0.98591937811336
5.187,0.98593185150772
5.199,0.98593982630083
5.2,0.98594739213019
5.212,0.98596150137954
5.224,0.98596804479952
5.225,0.98597540614701
5.237,0.98598951539636
5.249,0.98599503640698
5.25,0.98600117086321
5.262,0.98601200840257
5.274,0.98601691596756
5.275,0.9860230504238
5.287,0.98603368348128
5.299,0.98604063586502
5.3,0.98604697480313
5.312,0.9860625154256
5.324,0.98606824091809
5.325,0.9860753977837
5.337,0.98609216529742
5.349,0.98610014009053
5.35,0.98610852384739
5.362,0.98612426895174
5.374,0.98613040340798
5.375,0.98613612890047
5.387,0.98614880677669
5.399,0.98615514571481
5.4,0.9861608712073
5.412,0.98617314011977
5.424,0.98618356869538
5.425,0.98619154348849
5.437,0.98620994685721
5.449,0.98621608131344
5.45,0.98622180680593
5.462,0.98623775639215
5.474,0.98624327740277
5.475,0.98625063875026
5.487,0.98626495248148
5.499,0.98627088245584
5.5,0.98627660794833
5.512,0.98629235305268
5.524,0.98629869199079
5.525,0.98630482644703
5.537,0.98631811776888
5.549,0.98632486567074
5.55,0.98633059116323
5.562,0.98634265559384
5.574,0.98635042590507
5.575,0.98635696932506
5.587,0.98636821582816
5.599,0.98637394132065
5.6,0.98637864440377
5.612,0.98638989090688
5.624,0.98639398054437
5.625,0.98639868362748
5.637,0.98640993013059
5.649,0.98641442873183
5.65,0.98641913181495
5.662,0.9864299693543
5.674,0.98643467243742
5.675,0.98644060241178
5.687,0.98645000857801
5.699,0.98645307580613
5.7,0.986456551998
5.712,0.98646841194673
5.724,0.9864727060661
5.725,0.98647740914921
