lat,cdf
3,3.0888431602819e-07
4,0.73356009560587
5,0.99622203593066
6,0.99774174676552
7,0.99800182735961
8,0.99803982013049
9,0.99805989761103
10,0.99807657736409
11,0.99808677054652
12,0.99809202157989
13,0.99809696372895
14,0.99810592137412
15,0.99811209906044
16,0.99811673232518
17,0.99812198335855
18,0.99813001435077
19,0.99813433873119
20,0.99814144307046
21,0.99814700298815
22,0.99815348955878
23,0.99815874059216
24,0.99816368274121
25,0.99817016931185
26,0.99817572922954
27,0.99818036249428
28,0.99818530464333
29,0.99819117344534
30,0.99819580671008
31,0.99820074885914
32,0.99820599989251
33,0.99820939761998
34,0.99821557530631
35,0.99822020857105
36,0.9982251507201
37,0.99822885733189
38,0.99823565278685
39,0.99823966828296
40,0.99824553708496
41,0.99824955258107
42,0.99825387696149
43,0.9982597457635
44,0.99826437902824
45,0.99827148336751
46,0.99827426332635
47,0.99828074989699
48,0.99828445650878
49,0.9982906341951
50,0.99829495857552
51,0.99830144514616
52,0.99830484287364
53,0.99831163832859
54,0.99831658047765
55,0.99832306704828
56,0.99832739142871
57,0.99833356911503
58,0.9983388201484
59,0.9983465422563
60,0.99835024886809
61,0.99835580878578
62,0.99836136870347
63,0.99837063523295
64,0.9983734151918
65,0.9983792839938
66,0.99838607944875
67,0.99839349267234
68,0.9983965815155
69,0.99840183254887
70,0.99840924577245
71,0.99841542345878
72,0.99841882118625
73,0.99842345445099
74,0.99843488317069
75,0.99843951643543
76,0.99844229639427
77,0.99844816519627
78,0.99845897614734
79,0.9984620649905
80,0.99846577160229
81,0.99847071375134
82,0.99847905362788
83,0.99848214247104
84,0.99848615796715
85,0.99849017346325
86,0.99849851333979
87,0.99850129329863
88,0.99850685321632
89,0.9985102509438
90,0.99851828193601
91,0.99852013524191
92,0.99852723958118
93,0.99853187284592
94,0.99853866830087
95,0.99854052160677
96,0.99854669929309
97,0.99855164144214
98,0.99855936355004
99,0.99856183462457
100,0.99856646788931
101,0.99857326334427
102,0.99857944103059
103,0.99858098545217
104,0.99858716313849
105,0.9985951941307
106,0.99859920962681
107,0.99860137181702
108,0.99860847615629
109,0.99861588937988
110,0.99862083152893
111,0.99862484702504
112,0.99863164248
113,0.9986393645879
114,0.99864430673695
115,0.99864955777032
116,0.9986548088037
117,0.99866283979591
118,0.99866778194497
119,0.99867365074697
120,0.9986798284333
121,0.9986875505412
122,0.9986915660373
123,0.99869650818636
124,0.99870237698837
125,0.9987107168649
126,0.99871287905511
127,0.99871905674143
128,0.9987243077748
129,0.99873357430428
130,0.99873635426313
131,0.99874284083377
132,0.99874809186714
133,0.99875735839662
134,0.99875982947115
135,0.99876569827315
136,0.99876940488494
137,0.99877650922421
138,0.99877990695169
139,0.99878577575369
140,0.99878917348117
141,0.99879658670475
142,0.9987993666636
143,0.99880554434992
144,0.99881017761466
145,0.9988166641853
146,0.99881975302846
147,0.99882654848341
148,0.99883303505405
149,0.99883643278152
150,0.99884075716195
151,0.998845699311
152,0.99885249476596
153,0.99885620137775
154,0.99886176129544
155,0.99886546790723
156,0.99887288113081
157,0.99887596997397
158,0.99888152989166
159,0.9988861631564
160,0.99889295861135
161,0.99889635633883
162,0.99890253402515
163,0.99890747617421
164,0.99891458051348
165,0.9989189048939
166,0.99892477369591
167,0.99893033361359
168,0.99893836460581
169,0.99894361563918
170,0.99894855778824
171,0.99895411770593
172,0.99896369311973
173,0.99896585530994
174,0.99897295964921
175,0.99898006398847
176,0.99898655055911
177,0.9989902571709
178,0.99899643485722
179,0.99900137700628
180,0.99900817246123
181,0.99901249684166
182,0.99901805675935
183,0.9990248522143
184,0.99903164766925
185,0.99903689870262
186,0.999042149736
187,0.99904894519095
188,0.99905481399295
189,0.99905913837338
190,0.99906438940675
191,0.99907025820876
192,0.9990748914735
193,0.99908014250687
194,0.99908354023434
195,0.99908910015203
196,0.99909435118541
197,0.99910021998741
198,0.99910361771489
199,0.99910948651689
200,0.99911381089732
201,0.99911998858364
202,0.99912369519543
203,0.99913141730333
204,0.99913481503081
205,0.99914006606418
206,0.99914531709755
207,0.99915025924661
208,0.99915365697408
209,0.9991598346604
210,0.99916508569378
211,0.99916971895852
212,0.99917404333894
213,0.99917960325663
214,0.99918485429
215,0.99918917867043
216,0.99919319416653
217,0.99919937185285
218,0.99920554953918
219,0.99920894726665
220,0.99921481606866
221,0.9992194493334
222,0.99922748032561
223,0.99923118693741
224,0.99923612908646
225,0.9992407623512
226,0.99924879334342
227,0.99925280883953
228,0.99925867764153
229,0.99926269313764
230,0.99927041524554
231,0.99927381297302
232,0.99927875512207
233,0.99928338838681
234,0.99928987495745
235,0.99929327268493
236,0.99929790594967
237,0.99930284809872
238,0.99930995243799
239,0.9993139679341
240,0.99931891008316
241,0.9993235433479
242,0.9993312654558
243,0.99933373653033
244,0.99933836979507
245,0.99934331194412
246,0.99934794520886
247,0.99935103405202
248,0.99935566731677
249,0.99935937392856
250,0.9993640071933
251,0.99936771380509
252,0.99937203818551
253,0.99937667145026
254,0.99938006917773
255,0.99938315802089
256,0.99938871793858
257,0.99939396897195
258,0.99939705781511
259,0.99939983777396
260,0.99940416215438
261,0.99940972207207
262,0.99941311979955
263,0.99941559087407
264,0.99942053302313
265,0.99942547517219
266,0.99942856401535
267,0.99943257951146
268,0.99943566835462
269,0.99944153715662
270,0.99944369934683
271,0.99944864149589
272,0.99945327476063
273,0.999458525794
274,0.99946161463716
275,0.99946717455485
276,0.99947149893528
277,0.99947798550591
278,0.99948014769612
279,0.99948508984518
280,0.99949095864719
281,0.99949744521782
282,0.99950022517667
283,0.99950609397867
284,0.99951010947478
285,0.99951536050815
286,0.99951906711994
287,0.999524009269
288,0.99952833364942
289,0.99953389356711
290,0.99953790906322
291,0.99954223344365
292,0.99954748447702
293,0.99955366216334
294,0.99955736877513
295,0.99956200203987
296,0.99956787084188
297,0.99957250410662
298,0.99957590183409
299,0.99958022621452
300,0.99958547724789
301,0.99958918385968
302,0.99959196381853
303,0.99959567043032
304,0.99960092146369
305,0.99960431919117
306,0.99960771691864
307,0.99961142353044
308,0.99961636567949
309,0.99961976340697
310,0.99962408778739
311,0.99962655886192
312,0.99963180989529
313,0.99963458985414
314,0.9996395320032
315,0.99964323861499
316,0.99964787187973
317,0.99965096072289
