lat,cdf
3.938,9.3168451261766e-08
3.95,2.795053537853e-07
3.962,6.5217915883236e-07
3.963,7.4534761009413e-07
3.975,1.1180214151412e-06
3.987,1.58386367145e-06
3.988,2.3292112815442e-06
4,3.6335695992089e-06
4.012,3.9130749529942e-06
4.013,4.5652541118266e-06
4.025,5.1242648193971e-06
4.037,5.4037701731824e-06
4.038,5.590107075706e-06
4.05,5.962780880753e-06
4.062,6.2422862345383e-06
4.063,6.5217915883236e-06
4.075,6.7081284908472e-06
4.087,6.8944653933707e-06
4.088,6.9876338446325e-06
4.1,7.0808022958942e-06
4.112,7.173970747156e-06
4.113,7.4534761009413e-06
4.125,7.7329814547266e-06
4.137,7.9193183572501e-06
4.138,8.0124868085119e-06
4.15,8.4783290648207e-06
4.163,8.757834418606e-06
4.175,8.9441713211296e-06
4.187,9.2236766749149e-06
4.188,9.7826873824855e-06
4.2,1.2391404017815e-05
4.212,1.8633690252353e-05
4.213,2.53418187432e-05
4.225,9.2236766749149e-05
4.237,0.00023739321381498
4.238,0.00038944412627418
4.25,0.0013904459666306
4.262,0.0025149891733601
4.263,0.0036392528747359
4.275,0.0073860221422278
4.287,0.010304803383356
4.288,0.013234951175539
4.3,0.022396670830365
4.312,0.028987034398817
4.313,0.035545627525389
4.325,0.052384148058831
4.337,0.063027525594072
4.338,0.073632051885138
4.35,0.10259458298127
4.362,0.12230222597132
4.363,0.14215428006082
4.375,0.18882086660262
4.387,0.21026088377543
4.388,0.23170732957138
4.4,0.26403780701217
4.412,0.27607582309435
4.413,0.28811812492529
4.425,0.30956130982544
4.437,0.32085146274934
4.438,0.33212633604724
4.45,0.35595789419548
4.462,0.36817125330294
4.463,0.38036579238324
4.475,0.40875393997734
4.487,0.42625526087306
4.488,0.44382412889594
4.499,0.44382422206439
4.5,0.48138144962098
4.512,0.49696964953849
4.513,0.51257424710342
4.525,0.53400904684295
4.537,0.5413223975932
4.538,0.54864087260826
4.55,0.56048118523686
4.562,0.56587256400603
4.563,0.57128369448686
4.575,0.58115377387663
4.587,0.58585058184164
4.588,0.59055996754757
4.6,0.60063380634024
4.612,0.60656584163208
4.613,0.61253765985261
4.625,0.62618124785538
4.637,0.6335556239412
4.638,0.64093503112339
4.65,0.65555670152751
4.662,0.66193846093358
4.663,0.66829674188994
4.675,0.67842173016236
4.687,0.68250139030621
4.688,0.68659772760284
4.7,0.69416757109941
4.712,0.69818480838091
4.713,0.70223456145191
4.725,0.71149643719184
4.737,0.7168025668281
4.738,0.72209490753357
4.75,0.7339407171008
4.762,0.74009672934947
4.763,0.74620615737251
4.775,0.7575324596555
4.787,0.76207675086579
4.788,0.76661433394759
4.8,0.77312764720685
4.812,0.77514064476481
4.813,0.7771662200637
4.825,0.77940729399035
4.837,0.77997552837459
4.838,0.78053807948331
4.85,0.78105795944135
4.862,0.78116687336088
4.863,0.78127737114407
4.875,0.78137128494294
